alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00440,19,Cuddalore,2026-03-27 14:34:30,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,88
ALT-2026-00441,32,Theni,2025-12-24 06:54:59,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Theni jurisdiction.,88
ALT-2026-00442,21,Kallakurichi,2025-03-22 08:09:29,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,87
ALT-2026-00443,19,Cuddalore,2024-11-10 19:43:08,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,95
ALT-2026-00444,2,Coimbatore,2025-12-04 15:06:23,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,84
ALT-2026-00445,1,Chennai,2026-08-16 00:31:41,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,72
ALT-2026-00446,27,Perambalur,2026-02-17 21:08:53,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,69
ALT-2026-00447,22,Dharmapuri,2025-11-15 15:50:48,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,81
ALT-2026-00448,29,Sivaganga,2025-03-06 10:13:08,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Sivaganga jurisdiction.,65
ALT-2026-00449,15,Tenkasi,2024-10-13 04:44:07,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,96
ALT-2026-00450,20,Viluppuram,2025-09-26 10:43:30,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,69
ALT-2026-00451,24,Nilgiris,2025-05-28 18:31:58,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,68
ALT-2026-00452,38,Tiruvannamalai,2025-05-29 12:31:09,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,87
ALT-2026-00453,5,Tiruchirappalli,2026-07-30 04:57:03,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,70
ALT-2026-00454,29,Sivaganga,2025-01-12 20:56:28,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,89
ALT-2026-00455,10,Krishnagiri,2026-02-01 11:34:42,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,95
ALT-2026-00456,24,Nilgiris,2026-07-15 21:17:32,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Nilgiris jurisdiction.,71
ALT-2026-00457,14,Kanniyakumari,2024-09-26 01:40:02,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,71
ALT-2026-00458,25,Karur,2025-06-30 19:38:12,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,86
ALT-2026-00459,26,Ariyalur,2025-04-02 22:42:10,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ariyalur jurisdiction.,79
ALT-2026-00460,4,Salem,2024-11-16 04:04:56,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,76
ALT-2026-00461,4,Salem,2025-09-15 07:50:19,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,72
ALT-2026-00462,32,Theni,2025-03-01 17:27:09,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Theni jurisdiction.,92
ALT-2026-00463,15,Tenkasi,2026-06-08 07:37:55,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,78
ALT-2026-00464,20,Viluppuram,2025-01-24 05:47:38,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Viluppuram jurisdiction.,91
ALT-2026-00465,14,Kanniyakumari,2024-10-19 10:02:40,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,96
ALT-2026-00466,38,Tiruvannamalai,2025-08-07 09:07:29,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,85
ALT-2026-00467,23,Namakkal,2024-11-09 11:32:22,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,96
ALT-2026-00468,10,Krishnagiri,2025-03-29 19:18:12,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,65
ALT-2026-00469,18,Tiruvallur,2024-11-20 08:20:23,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,87
ALT-2026-00470,18,Tiruvallur,2025-01-07 20:08:36,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,80
ALT-2026-00471,27,Perambalur,2025-07-18 20:49:25,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,96
ALT-2026-00472,15,Tenkasi,2025-08-05 08:19:23,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,85
ALT-2026-00473,15,Tenkasi,2025-05-15 12:04:55,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,77
ALT-2026-00474,12,Thanjavur,2024-09-26 04:29:35,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,95
ALT-2026-00475,32,Theni,2026-06-22 11:56:14,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,67
ALT-2026-00476,2,Coimbatore,2024-10-27 01:02:00,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Coimbatore jurisdiction.,94
ALT-2026-00477,25,Karur,2025-06-05 20:12:18,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,89
ALT-2026-00478,10,Krishnagiri,2026-07-18 10:26:14,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,75
ALT-2026-00479,33,Thiruvarur,2025-05-29 14:56:30,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,70
ALT-2026-00480,14,Kanniyakumari,2026-06-06 05:33:52,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,67
ALT-2026-00481,29,Sivaganga,2024-12-22 12:49:32,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,75
ALT-2026-00482,32,Theni,2025-10-14 06:06:05,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,70
ALT-2026-00483,4,Salem,2025-01-03 03:59:06,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,71
ALT-2026-00484,29,Sivaganga,2025-03-09 16:56:15,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,74
ALT-2026-00485,10,Krishnagiri,2025-08-28 16:09:00,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,83
ALT-2026-00486,8,Tiruppur,2025-11-04 19:35:11,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tiruppur jurisdiction.,94
ALT-2026-00487,7,Erode,2026-06-29 08:05:22,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Erode jurisdiction.,77
ALT-2026-00488,4,Salem,2025-11-19 22:02:43,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Salem jurisdiction.,80
ALT-2026-00489,15,Tenkasi,2026-06-24 06:01:13,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,76
ALT-2026-00490,8,Tiruppur,2025-03-17 08:57:21,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,67
ALT-2026-00491,2,Coimbatore,2025-03-08 22:27:42,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,93
ALT-2026-00492,36,Ranipet,2026-02-09 14:18:58,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,75
ALT-2026-00493,33,Thiruvarur,2025-01-13 05:47:43,CORRIDOR_SURGE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,94
ALT-2026-00494,31,Virudhunagar,2026-04-21 10:40:51,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,76
ALT-2026-00495,3,Madurai,2025-10-30 23:05:00,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,87
ALT-2026-00496,6,Tirunelveli,2025-08-18 13:22:34,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,83
ALT-2026-00497,7,Erode,2025-12-08 07:56:02,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,86
ALT-2026-00498,6,Tirunelveli,2025-08-22 11:29:38,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,80
ALT-2026-00499,22,Dharmapuri,2025-06-23 09:30:48,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,75
ALT-2026-00500,19,Cuddalore,2026-07-22 11:23:33,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,88
ALT-2026-00501,1,Chennai,2026-06-17 11:14:51,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,77
ALT-2026-00502,31,Virudhunagar,2025-10-24 16:38:33,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,70
ALT-2026-00503,15,Tenkasi,2026-05-21 18:07:39,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,86
ALT-2026-00504,32,Theni,2026-06-19 11:57:37,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,93
ALT-2026-00505,31,Virudhunagar,2025-12-04 11:25:07,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Virudhunagar jurisdiction.,84
ALT-2026-00506,18,Tiruvallur,2024-12-30 14:33:22,EMERGING_ZONE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,66
ALT-2026-00507,1,Chennai,2026-08-12 02:09:06,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,73
ALT-2026-00508,7,Erode,2026-03-09 20:39:18,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Erode jurisdiction.,87
ALT-2026-00509,35,Mayiladuthurai,2026-02-08 11:44:01,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,79
ALT-2026-00510,15,Tenkasi,2026-05-23 10:10:55,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,66
ALT-2026-00511,4,Salem,2026-05-22 15:25:56,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,74
ALT-2026-00512,12,Thanjavur,2026-01-20 15:22:22,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,94
ALT-2026-00513,20,Viluppuram,2024-11-19 22:15:35,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Viluppuram jurisdiction.,86
ALT-2026-00514,38,Tiruvannamalai,2024-12-12 04:32:54,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,69
ALT-2026-00515,15,Tenkasi,2025-09-15 11:08:29,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,71
ALT-2026-00516,21,Kallakurichi,2024-12-21 01:38:57,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,88
ALT-2026-00517,2,Coimbatore,2026-04-14 23:35:34,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,76
ALT-2026-00518,1,Chennai,2025-10-24 06:27:16,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chennai jurisdiction.,77
ALT-2026-00519,36,Ranipet,2024-09-27 10:09:36,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,65
ALT-2026-00520,36,Ranipet,2025-03-25 07:00:14,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,94
ALT-2026-00521,15,Tenkasi,2025-06-17 01:59:05,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,69
ALT-2026-00522,15,Tenkasi,2025-06-10 08:27:49,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,73
ALT-2026-00523,25,Karur,2025-06-11 16:12:03,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,75
ALT-2026-00524,37,Tirupathur,2025-07-27 11:59:02,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,71
ALT-2026-00525,23,Namakkal,2026-06-07 14:34:54,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,71
ALT-2026-00526,6,Tirunelveli,2024-10-26 15:00:00,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,74
ALT-2026-00527,38,Tiruvannamalai,2025-03-21 22:09:11,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,79
ALT-2026-00528,34,Nagapattinam,2025-02-16 07:00:48,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,91
ALT-2026-00529,6,Tirunelveli,2026-07-24 16:10:47,EMERGING_ZONE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,67
ALT-2026-00530,18,Tiruvallur,2025-10-08 21:00:56,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,84
ALT-2026-00531,10,Krishnagiri,2025-06-29 11:26:11,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,96
ALT-2026-00532,30,Ramanathapuram,2025-07-01 05:01:48,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,84
ALT-2026-00533,35,Mayiladuthurai,2025-12-13 13:53:55,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,77
ALT-2026-00534,35,Mayiladuthurai,2026-01-17 13:44:14,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,82
ALT-2026-00535,19,Cuddalore,2024-11-08 23:38:38,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,87
ALT-2026-00536,35,Mayiladuthurai,2025-02-11 04:29:52,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,84
ALT-2026-00537,13,Thoothukudi,2025-02-05 17:21:30,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,89
ALT-2026-00538,37,Tirupathur,2025-03-18 14:41:52,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,75
ALT-2026-00539,7,Erode,2025-12-23 12:52:59,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,85
ALT-2026-00540,26,Ariyalur,2025-10-07 06:15:21,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ariyalur jurisdiction.,69
ALT-2026-00541,28,Pudukkottai,2025-09-14 14:31:55,NEW_SIGNAL,MEDIUM,RESOLVED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,75
ALT-2026-00542,20,Viluppuram,2025-10-21 17:55:06,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,96
ALT-2026-00543,11,Dindigul,2026-02-08 17:36:42,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,79
ALT-2026-00544,2,Coimbatore,2026-04-29 10:27:32,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,65
ALT-2026-00545,30,Ramanathapuram,2025-09-16 21:49:28,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,83
ALT-2026-00546,10,Krishnagiri,2026-05-08 11:10:47,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,73
ALT-2026-00547,27,Perambalur,2025-09-05 19:28:14,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,75
ALT-2026-00548,31,Virudhunagar,2024-12-22 22:45:03,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,72
ALT-2026-00549,23,Namakkal,2024-12-17 07:52:47,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,75
ALT-2026-00550,26,Ariyalur,2024-10-11 18:58:50,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ariyalur jurisdiction.,68
ALT-2026-00551,35,Mayiladuthurai,2025-03-18 13:03:39,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,71
ALT-2026-00552,34,Nagapattinam,2025-09-08 18:46:29,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,92
ALT-2026-00553,25,Karur,2025-01-06 05:35:14,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,65
ALT-2026-00554,16,Kancheepuram,2025-02-05 05:34:56,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,92
ALT-2026-00555,29,Sivaganga,2025-09-15 08:34:59,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,77
ALT-2026-00556,16,Kancheepuram,2026-05-24 07:54:57,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,92
ALT-2026-00557,11,Dindigul,2025-03-05 18:56:25,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dindigul jurisdiction.,89
ALT-2026-00558,1,Chennai,2025-07-29 22:50:48,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,89
ALT-2026-00559,10,Krishnagiri,2026-07-26 13:22:44,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,94
ALT-2026-00560,13,Thoothukudi,2025-04-06 20:22:30,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,70
ALT-2026-00561,20,Viluppuram,2025-12-09 03:02:16,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,69
ALT-2026-00562,19,Cuddalore,2025-05-25 13:45:49,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,90
ALT-2026-00563,8,Tiruppur,2025-06-29 02:58:31,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,96
ALT-2026-00564,32,Theni,2025-02-28 11:59:30,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,92
ALT-2026-00565,22,Dharmapuri,2026-07-25 01:05:51,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,72
ALT-2026-00566,7,Erode,2026-01-30 06:20:00,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,95
ALT-2026-00567,2,Coimbatore,2026-01-13 18:40:09,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,92
ALT-2026-00568,19,Cuddalore,2026-01-01 20:33:15,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,90
ALT-2026-00569,15,Tenkasi,2026-05-17 20:14:26,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,75
ALT-2026-00570,30,Ramanathapuram,2026-03-19 04:36:25,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,80
ALT-2026-00571,21,Kallakurichi,2025-01-07 11:44:28,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,78
ALT-2026-00572,19,Cuddalore,2026-03-14 03:37:30,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,71
ALT-2026-00573,8,Tiruppur,2026-05-15 06:06:59,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,67
ALT-2026-00574,30,Ramanathapuram,2025-01-05 12:48:26,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,70
ALT-2026-00575,37,Tirupathur,2025-02-20 23:26:56,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,89
ALT-2026-00576,38,Tiruvannamalai,2026-01-04 05:06:28,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,69
ALT-2026-00577,27,Perambalur,2025-10-31 20:06:32,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Perambalur jurisdiction.,81
ALT-2026-00578,18,Tiruvallur,2024-12-31 16:41:26,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,81
ALT-2026-00579,1,Chennai,2026-05-19 12:28:09,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chennai jurisdiction.,70
ALT-2026-00580,27,Perambalur,2026-01-18 10:54:43,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,82
ALT-2026-00581,29,Sivaganga,2026-02-26 09:31:39,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,71
ALT-2026-00582,38,Tiruvannamalai,2024-11-14 19:34:45,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,68
ALT-2026-00583,24,Nilgiris,2026-03-20 21:57:06,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Nilgiris jurisdiction.,77
ALT-2026-00584,27,Perambalur,2025-11-24 23:58:35,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,84
ALT-2026-00585,34,Nagapattinam,2025-11-11 13:11:46,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,71
ALT-2026-00586,28,Pudukkottai,2024-09-24 21:44:35,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,80
